@relation dm_prak-weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter-D../irteera/convert-unsharp5x5/-weka.filters.unsupervised.attribute.RemoveType-Tstring

@attribute 'MPEG-7 Color Layout0' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout2' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout6' numeric
@attribute 'MPEG-7 Color Layout7' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute 'MPEG-7 Color Layout9' numeric
@attribute 'MPEG-7 Color Layout10' numeric
@attribute 'MPEG-7 Color Layout11' numeric
@attribute 'MPEG-7 Color Layout12' numeric
@attribute 'MPEG-7 Color Layout13' numeric
@attribute 'MPEG-7 Color Layout14' numeric
@attribute 'MPEG-7 Color Layout15' numeric
@attribute 'MPEG-7 Color Layout16' numeric
@attribute 'MPEG-7 Color Layout17' numeric
@attribute 'MPEG-7 Color Layout18' numeric
@attribute 'MPEG-7 Color Layout19' numeric
@attribute 'MPEG-7 Color Layout20' numeric
@attribute 'MPEG-7 Color Layout21' numeric
@attribute 'MPEG-7 Color Layout22' numeric
@attribute 'MPEG-7 Color Layout23' numeric
@attribute 'MPEG-7 Color Layout24' numeric
@attribute 'MPEG-7 Color Layout25' numeric
@attribute 'MPEG-7 Color Layout26' numeric
@attribute 'MPEG-7 Color Layout27' numeric
@attribute 'MPEG-7 Color Layout28' numeric
@attribute 'MPEG-7 Color Layout29' numeric
@attribute 'MPEG-7 Color Layout30' numeric
@attribute 'MPEG-7 Color Layout31' numeric
@attribute 'MPEG-7 Color Layout32' numeric
@attribute class {K1,K2,K3,K4,K5,K6}

@data
7,13,17,12,15,14,14,16,14,16,18,14,19,15,15,15,15,16,16,16,16,24,15,17,16,15,19,48,18,15,15,16,8,K2
8,15,16,10,16,12,15,14,15,16,18,17,19,16,15,15,15,16,14,16,15,27,15,16,17,15,18,46,16,16,10,16,9,K2
8,15,15,13,18,13,14,13,14,14,19,15,19,17,16,15,15,15,16,16,16,32,14,14,17,16,17,42,17,17,11,16,11,K2
34,16,29,24,19,29,12,15,13,23,15,14,8,17,20,13,14,15,11,16,18,29,15,15,17,16,18,40,16,14,12,15,12,K2
5,15,16,15,15,14,14,15,15,15,18,16,17,15,15,14,15,15,15,15,15,31,16,16,17,16,18,36,15,15,14,15,11,K2
35,9,25,22,15,17,14,21,20,24,24,16,13,12,21,11,14,18,14,15,21,24,16,16,19,16,19,49,16,14,8,15,7,K2
7,14,15,13,17,13,18,19,10,11,20,16,16,14,15,16,15,16,16,17,15,29,15,16,17,15,16,39,16,16,11,16,11,K2
14,12,18,10,17,8,16,16,13,17,19,17,22,15,14,18,13,17,16,15,16,17,16,15,19,15,22,56,15,17,7,16,4,K2
32,8,26,14,15,28,16,23,20,16,22,11,20,18,20,18,14,20,14,16,17,28,15,15,14,15,20,48,18,14,17,17,7,K2
5,14,15,14,17,14,15,15,14,15,17,16,18,15,16,16,16,16,16,15,15,27,15,15,16,16,17,42,16,17,13,16,11,K2
24,6,19,15,14,17,18,16,12,10,25,19,22,15,13,19,13,21,12,11,13,21,13,16,16,14,19,53,20,16,12,17,8,K2
24,11,30,19,12,18,20,25,15,16,16,15,24,21,15,13,15,21,13,16,14,27,16,15,18,16,19,46,15,17,7,16,6,K2
14,19,18,15,13,20,16,15,18,15,20,15,16,15,14,16,15,14,14,17,16,31,16,16,16,15,20,45,17,16,14,15,9,K2
10,9,19,14,17,17,14,17,18,16,18,19,20,18,16,16,16,19,16,17,17,30,15,16,16,16,19,43,15,16,14,15,9,K2
10,9,18,13,15,16,13,17,16,16,19,18,19,17,15,16,15,18,16,17,17,29,14,16,16,16,19,45,16,16,15,15,9,K2
9,17,18,7,16,8,15,15,15,16,13,15,12,16,12,16,16,15,15,16,14,33,16,13,15,17,12,33,14,18,16,13,18,K3
14,16,15,6,18,6,15,17,15,17,11,15,10,15,13,17,15,17,14,16,15,33,16,15,13,16,14,40,13,17,18,15,17,K3
13,16,16,6,18,6,15,17,15,17,11,14,11,15,13,17,15,17,14,16,15,30,16,16,14,16,15,40,15,15,17,16,17,K3
13,15,15,6,17,6,14,16,15,18,11,15,10,16,12,16,15,17,14,16,15,34,16,15,13,16,13,37,15,16,17,15,19,K3
9,16,17,8,17,7,14,16,15,18,13,15,12,15,13,17,15,17,13,16,14,32,16,17,15,16,15,35,15,14,16,15,18,K3
11,16,16,7,15,7,15,16,14,17,12,15,11,16,12,16,15,17,14,16,15,33,16,16,14,16,14,39,15,15,16,15,17,K3
7,16,16,11,16,10,14,17,15,17,14,15,10,16,14,16,15,17,14,16,15,15,15,17,23,15,23,51,16,14,9,15,9,K3
11,16,16,6,16,7,15,16,15,17,12,15,11,16,12,16,15,16,14,16,15,30,16,16,14,16,14,41,15,15,17,15,17,K3
13,16,16,6,14,7,15,16,15,17,11,15,10,16,13,16,15,17,14,16,15,33,15,16,14,16,14,37,17,16,16,14,19,K3
32,19,17,3,17,3,16,18,16,16,8,15,6,15,7,16,15,15,13,15,13,31,16,15,15,15,15,40,14,18,14,14,17,K3
27,16,15,4,18,4,14,16,15,17,10,14,7,16,11,16,15,17,14,16,15,30,16,16,14,16,14,48,15,16,16,14,16,K3
11,17,17,7,16,8,15,16,14,17,12,15,10,15,13,16,15,16,14,16,15,33,15,17,15,16,14,36,16,15,15,15,17,K3
32,19,20,2,16,4,14,16,16,18,8,17,7,17,7,17,15,13,11,15,14,33,15,16,15,14,16,38,13,17,16,15,15,K3
20,15,19,3,16,5,15,15,15,18,10,17,10,18,10,18,15,17,12,17,14,30,16,13,14,14,13,44,14,19,16,18,19,K3
21,16,13,7,16,5,15,16,15,21,7,15,6,17,11,17,16,15,15,17,10,24,15,16,15,16,17,48,16,15,16,13,14,K3
11,17,15,7,17,7,15,17,15,17,12,15,10,15,13,16,15,16,14,16,15,32,16,15,14,16,14,38,15,16,17,14,17,K3
13,17,16,7,18,7,15,16,15,17,11,15,10,15,13,16,15,16,13,16,15,30,16,14,14,16,14,41,14,17,17,15,17,K3
12,16,16,7,16,7,15,16,15,17,12,15,10,16,12,16,15,16,14,16,15,33,16,16,14,16,14,39,16,15,16,15,17,K3
11,16,16,7,17,6,15,16,15,17,11,15,11,16,12,16,15,17,14,16,15,33,16,17,14,16,14,35,16,14,17,15,18,K3
8,16,16,9,16,7,15,15,14,18,13,15,11,16,11,17,16,17,14,17,16,15,15,16,22,15,22,48,16,17,11,15,9,K3
26,16,15,3,17,4,15,17,15,18,9,15,8,16,10,17,15,17,13,17,15,25,16,16,15,16,15,50,15,16,17,14,18,K3
15,18,16,5,15,3,15,17,15,18,10,15,11,16,9,18,14,16,12,16,14,34,16,15,15,15,14,35,17,18,16,16,15,K3
16,17,15,5,16,4,14,16,15,18,9,16,10,16,10,16,16,15,13,16,16,34,16,15,14,16,14,35,15,17,16,15,18,K3
7,16,16,9,17,9,15,16,15,17,13,15,12,16,14,16,15,16,14,16,15,34,16,16,14,16,13,35,15,16,16,15,17,K3
8,14,16,9,16,8,15,17,15,17,10,15,12,16,11,17,15,17,15,15,15,35,16,16,15,16,15,31,15,16,16,15,15,K3
21,16,15,6,14,5,13,16,14,17,10,16,8,15,11,16,15,17,14,17,15,34,16,15,14,16,14,34,14,16,17,15,18,K3
11,16,16,6,17,6,16,16,15,17,11,15,13,15,11,16,16,15,14,16,15,30,16,15,15,16,15,36,15,17,17,15,17,K3
14,22,17,6,14,5,17,18,16,19,8,19,9,16,11,15,15,7,12,14,13,33,17,15,15,15,15,34,17,17,15,15,15,K3
11,17,15,6,15,6,15,16,15,17,10,16,13,16,10,15,16,15,15,15,16,31,16,15,15,16,14,35,20,17,16,15,17,K3
8,18,17,8,17,9,14,17,17,16,14,16,12,15,11,14,14,15,13,14,15,35,16,16,15,16,15,31,16,15,14,14,16,K3
8,18,17,8,17,8,15,17,16,17,11,15,13,15,10,16,14,14,15,15,15,34,15,16,15,16,15,32,16,15,15,14,16,K3
7,14,17,11,14,12,15,16,16,16,13,16,11,15,13,15,15,17,14,16,15,18,16,16,22,15,23,48,16,13,11,16,8,K3
7,16,16,10,16,9,15,16,16,17,12,15,13,15,13,16,14,16,15,15,15,32,16,15,15,16,15,33,16,16,16,15,16,K3
7,16,16,10,16,10,14,17,15,17,13,16,12,15,14,15,14,18,14,15,17,32,16,15,15,16,14,31,15,16,16,15,17,K3
14,21,17,5,16,5,15,17,13,20,9,14,8,16,9,17,14,14,7,16,16,32,16,15,15,15,15,33,15,17,15,16,15,K3
11,16,15,6,16,6,14,19,17,17,10,16,11,16,11,14,15,17,14,15,16,33,15,15,14,16,13,33,16,15,15,15,16,K3
10,15,14,6,16,6,15,17,16,18,12,15,13,15,10,16,16,15,15,15,17,32,16,15,14,16,14,35,16,15,16,14,16,K3
15,13,14,4,14,4,14,17,16,17,10,15,13,17,10,16,16,19,15,17,16,31,17,15,14,16,14,35,10,17,19,15,19,K3
12,16,13,8,13,8,19,17,13,20,9,16,7,18,9,17,17,14,15,17,19,36,17,15,14,16,14,32,16,16,15,16,17,K3
13,17,14,6,16,7,14,16,15,17,12,16,9,16,12,16,15,16,15,16,15,32,16,15,13,16,13,42,15,16,17,14,18,K3
6,17,16,10,16,10,15,16,15,16,14,16,12,17,14,16,15,16,14,16,15,15,15,16,23,16,23,48,15,16,10,15,10,K3
9,16,15,7,14,7,14,16,16,17,11,17,13,17,11,16,15,16,15,16,15,14,17,17,23,17,24,50,14,16,10,15,7,K3
7,16,16,9,15,9,14,16,15,17,13,17,11,17,13,16,15,17,14,16,15,13,16,16,24,17,24,50,15,15,10,16,9,K3
12,17,15,6,16,7,15,17,15,17,11,15,10,16,12,16,15,16,15,16,15,33,16,15,14,16,14,38,16,16,17,14,17,K3
13,16,15,6,15,7,15,16,15,17,12,16,10,16,13,16,15,17,14,16,15,33,16,15,14,16,14,40,16,15,17,15,17,K3
9,16,16,9,14,9,15,16,15,17,13,17,10,17,13,16,15,16,14,16,15,13,16,16,25,17,24,50,16,15,8,16,9,K3
8,16,15,7,17,8,15,17,15,17,11,15,13,15,13,16,15,16,15,16,15,32,16,15,14,16,14,33,14,17,17,14,17,K3
4,17,16,13,15,12,15,16,15,16,14,16,14,17,14,16,15,16,14,15,16,24,15,15,19,16,19,40,15,16,13,16,13,K3
7,16,15,10,17,8,15,17,15,16,13,15,11,15,14,16,15,16,14,16,15,32,16,15,15,16,15,37,14,16,16,14,16,K3
14,16,15,7,16,6,15,16,15,17,11,15,9,16,11,16,15,16,15,16,15,33,16,15,13,16,13,39,15,16,17,15,18,K3
14,17,15,5,18,5,15,17,15,17,10,15,12,14,10,16,15,16,14,16,15,33,16,15,14,16,14,34,16,18,17,14,18,K3
13,16,14,6,17,6,14,17,15,17,11,15,11,16,12,16,15,17,15,16,15,31,16,15,14,16,14,38,15,17,18,14,17,K3
16,15,14,5,16,5,14,17,15,17,11,15,9,16,11,16,16,17,15,16,15,32,16,15,14,16,13,40,15,16,17,14,19,K3
15,18,14,4,17,5,16,16,15,18,9,15,8,15,8,18,15,14,17,16,15,33,16,16,15,16,15,35,15,16,15,14,15,K3
18,16,15,5,15,5,14,17,15,17,11,14,10,16,11,16,15,17,14,16,15,34,16,16,13,16,13,37,13,16,17,15,18,K3
8,17,15,8,16,8,15,17,14,16,13,16,12,16,12,16,16,16,15,16,15,33,16,15,14,16,14,33,15,16,17,15,17,K3
11,17,14,7,15,8,15,16,15,17,12,16,10,15,13,16,15,16,15,16,15,32,16,15,14,16,14,39,15,16,16,14,17,K3
16,17,17,6,19,6,15,16,15,17,11,15,9,15,12,16,15,17,13,16,15,32,16,15,14,16,13,42,15,16,16,15,17,K3
7,17,17,10,16,13,16,16,15,17,13,15,11,16,15,17,15,15,14,16,16,34,15,16,14,16,14,33,18,14,16,15,17,K3
7,18,16,9,15,11,16,16,14,16,12,17,11,16,14,17,15,15,14,15,15,30,16,16,15,15,15,33,16,16,16,16,16,K3
11,16,15,8,16,8,15,15,15,16,12,15,9,16,12,16,15,16,15,16,15,28,16,16,15,16,15,37,16,16,16,15,16,K3
11,15,15,8,16,9,15,15,15,16,13,16,9,16,13,16,16,16,15,16,15,28,16,16,15,16,15,37,16,15,16,15,16,K3
13,16,17,7,14,8,15,17,15,17,11,17,9,16,12,15,15,16,13,16,15,28,16,16,16,16,16,36,16,15,16,16,16,K3
15,19,15,7,14,7,17,17,15,16,10,17,7,17,9,17,15,13,15,16,14,29,15,16,16,15,16,34,16,16,16,15,15,K3
11,17,15,7,15,7,15,16,15,16,12,16,10,16,12,16,15,15,15,16,15,28,16,16,15,16,15,38,15,15,17,15,16,K3
7,16,16,9,16,9,15,16,15,17,13,16,12,16,12,16,15,15,14,16,15,29,16,16,15,16,16,36,16,16,16,15,16,K3
9,20,17,8,16,8,19,17,14,19,12,14,16,17,11,16,14,13,13,13,17,30,15,15,15,15,16,35,14,17,16,15,14,K3
9,16,16,10,17,10,15,15,16,17,13,15,9,16,13,16,16,15,15,16,16,29,16,16,15,16,15,36,16,16,16,15,16,K3
12,19,18,6,16,8,15,17,15,20,8,16,16,16,11,14,15,14,13,15,15,31,16,15,16,16,16,33,14,17,16,15,15,K3
11,16,15,6,17,5,14,17,14,17,11,15,13,15,10,15,15,18,14,17,16,35,16,16,15,16,13,33,12,16,15,15,16,K3
11,16,17,6,17,6,13,16,15,17,10,15,13,15,11,16,15,18,13,16,15,36,17,16,14,16,13,31,11,17,16,15,17,K3
8,17,16,8,16,9,15,16,15,17,13,16,11,17,13,16,15,16,13,16,15,12,16,16,24,16,24,53,15,15,10,16,9,K3
10,16,15,7,16,7,15,16,15,17,12,15,12,16,12,16,15,16,15,16,15,35,16,16,13,16,13,34,14,16,18,14,18,K3
6,17,17,12,16,11,16,16,15,17,14,15,12,16,14,16,15,16,14,16,16,34,16,16,15,16,14,33,16,15,16,15,17,K3
11,17,15,7,16,7,15,17,15,17,12,16,10,15,12,16,15,16,14,16,15,33,16,16,14,16,14,37,15,15,17,15,17,K3
31,14,15,15,20,14,11,14,14,22,12,17,14,16,10,12,16,11,13,18,18,29,16,15,15,16,16,36,15,17,15,14,16,K3
14,15,15,5,16,5,16,16,15,16,11,15,11,16,11,16,16,16,15,16,17,32,15,16,12,16,13,40,16,15,20,15,20,K4
12,20,17,6,15,5,15,16,14,15,11,16,10,16,11,16,15,13,13,15,13,38,16,16,13,16,14,30,15,15,18,16,17,K4
10,16,16,6,16,7,15,16,15,16,11,16,13,15,10,15,16,16,15,16,16,34,16,16,13,16,13,34,15,15,19,16,19,K4
15,16,16,5,16,5,15,15,15,16,10,15,11,16,11,16,16,17,16,16,16,34,16,16,12,16,12,37,15,16,21,16,21,K4
16,18,13,6,16,4,16,16,15,16,9,15,11,15,11,15,16,14,15,15,14,36,15,16,12,16,13,34,18,16,19,17,19,K4
11,16,16,8,18,10,15,16,15,15,13,15,8,16,13,16,16,16,15,16,15,19,16,15,23,14,23,46,14,17,13,17,12,K4
23,17,18,6,19,4,15,14,15,16,10,15,8,14,9,15,15,15,15,16,16,42,15,14,11,15,12,28,16,18,24,17,21,K4
19,20,15,5,17,4,15,16,15,15,11,15,10,15,12,16,16,15,16,15,15,5,14,15,27,14,28,55,18,19,13,17,8,K4
7,18,17,9,16,10,16,16,15,16,13,15,11,16,13,15,16,15,15,16,16,35,16,16,13,16,13,31,16,15,19,16,19,K4
22,16,12,5,16,4,16,18,15,14,8,15,8,17,7,15,17,15,20,17,16,43,16,16,11,15,13,29,16,16,17,16,18,K4
13,17,15,6,16,7,15,16,15,15,11,16,10,15,10,16,16,16,16,16,16,39,16,16,11,16,11,32,15,16,20,15,20,K4
15,16,18,5,17,5,16,16,15,17,10,14,11,15,9,17,15,16,13,16,17,35,16,16,14,16,13,31,15,15,18,16,19,K4
26,16,17,6,14,7,15,15,15,15,10,16,5,16,10,16,16,17,15,16,16,39,15,16,13,15,14,23,16,15,18,16,17,K4
17,17,18,4,14,5,16,15,15,15,11,17,12,16,11,15,15,14,14,16,16,26,15,15,15,16,15,48,17,18,18,14,19,K4
15,16,16,7,17,7,16,16,15,16,10,16,7,15,11,16,16,16,15,16,16,7,17,16,25,14,25,57,13,14,14,17,12,K4
9,16,16,8,17,7,16,15,15,16,12,15,12,15,12,15,15,15,15,16,16,35,16,16,13,16,13,34,15,16,19,16,18,K4
10,17,16,7,15,7,16,15,15,15,12,16,12,16,12,15,16,16,16,16,16,35,16,15,13,16,12,31,16,16,20,15,19,K4
20,17,16,5,16,5,17,16,15,16,10,15,10,16,12,15,15,14,16,16,17,25,16,16,16,16,16,42,15,15,18,15,18,K4
7,15,16,8,16,8,15,15,16,15,12,15,13,16,11,16,16,16,16,16,16,31,15,16,15,16,15,34,16,15,17,15,17,K4
38,14,18,3,13,3,17,17,13,15,8,16,7,16,8,11,15,19,14,17,15,25,15,15,16,16,16,44,24,16,18,16,15,K4
19,17,16,5,17,4,16,16,15,16,10,16,11,15,9,15,15,15,15,16,15,31,17,16,14,16,13,37,14,16,19,15,21,K4
19,16,16,5,14,5,15,16,14,15,10,16,10,16,11,15,16,16,15,16,16,29,16,16,14,16,14,39,15,15,20,16,19,K4
33,17,15,3,13,3,14,16,14,16,9,16,7,16,9,15,15,16,15,16,15,26,15,16,14,15,14,47,16,16,19,16,20,K4
5,17,16,10,16,10,15,15,15,16,13,15,14,16,13,15,15,16,15,16,16,20,16,16,20,16,20,42,15,16,15,15,14,K4
10,18,17,8,15,8,16,16,14,15,12,15,10,16,13,16,16,15,15,16,16,11,15,17,24,16,25,54,15,14,11,15,10,K4
12,19,15,7,14,6,16,16,15,15,10,15,10,16,12,15,15,13,17,15,16,35,16,15,14,16,13,34,12,18,18,15,18,K4
6,16,17,13,15,11,16,15,15,17,15,16,12,16,14,15,15,16,14,15,16,21,15,16,20,16,20,43,15,15,12,16,12,K4
11,17,18,7,15,6,16,18,15,17,9,16,12,15,12,15,14,14,11,16,16,14,13,14,21,14,24,50,22,19,11,14,11,K4
22,18,17,4,11,5,18,15,15,13,9,18,8,20,7,16,15,15,13,14,18,37,16,14,12,15,11,24,13,15,20,17,18,K4
13,16,17,7,15,7,14,15,15,15,12,16,9,16,12,16,16,17,15,16,16,9,15,16,26,15,26,54,15,15,9,16,9,K4
15,16,16,6,18,6,16,16,15,15,11,15,9,15,11,15,16,16,15,16,16,7,16,16,26,15,27,57,15,16,10,16,9,K4
7,18,16,9,14,9,16,16,15,15,13,16,12,16,13,16,15,15,16,16,16,26,15,15,16,16,15,33,15,16,18,15,18,K4
12,14,16,7,10,7,13,18,15,15,10,17,11,15,13,15,16,18,16,16,17,35,15,17,14,15,13,32,14,14,18,16,16,K4
12,14,16,7,13,7,12,17,15,15,10,17,11,16,13,14,15,19,14,17,16,34,15,16,14,15,13,34,15,14,18,15,17,K4
14,17,16,7,16,6,15,15,14,15,11,15,9,15,11,16,16,16,16,16,16,32,16,16,13,16,13,35,15,16,19,15,19,K4
23,18,17,5,16,5,14,15,14,15,10,16,7,16,10,16,15,17,15,16,16,26,16,16,14,16,14,40,15,16,18,16,18,K4
34,24,18,3,15,3,14,15,15,15,6,17,11,15,12,16,15,11,13,12,17,16,15,12,17,15,20,41,16,19,15,16,13,K4
35,17,16,4,16,3,13,15,15,16,8,16,6,15,9,17,16,17,15,16,16,28,15,16,13,16,14,44,16,15,19,16,19,K4
5,16,15,11,16,11,15,16,15,16,13,16,13,16,14,16,16,16,16,16,16,31,15,15,15,16,15,32,16,15,17,15,17,K4
46,22,16,3,15,2,18,18,15,14,7,16,7,16,8,16,15,10,16,15,14,32,15,16,15,16,15,33,15,16,15,15,17,K4
45,17,16,4,16,3,14,15,15,15,9,16,4,16,9,17,16,17,16,16,16,27,16,16,14,15,13,39,15,16,17,16,18,K4
16,18,17,7,16,6,12,16,14,17,11,15,7,17,10,16,15,18,14,16,16,27,16,15,14,16,14,38,16,17,18,15,17,K4
13,18,16,7,16,7,13,16,14,16,11,15,7,17,10,16,15,18,15,16,15,28,16,15,13,16,14,38,15,17,19,15,18,K4
6,15,15,12,15,13,16,16,12,15,13,16,14,15,14,15,16,15,15,17,15,31,16,15,15,16,16,30,16,16,17,15,16,K4
7,14,13,10,17,9,16,17,16,17,12,14,11,14,13,16,16,17,16,16,16,27,17,18,15,14,16,34,16,16,16,15,17,K4
6,16,16,10,16,10,15,16,15,16,13,15,12,16,13,16,16,16,15,16,16,31,16,16,15,16,15,33,16,16,17,15,17,K4
7,17,16,9,16,9,15,15,15,15,13,15,12,16,13,16,16,16,16,16,16,30,16,16,14,16,14,34,15,16,17,16,17,K4
33,17,15,4,15,3,13,16,14,15,8,16,6,16,10,18,16,17,17,16,16,25,16,15,14,16,14,43,15,16,19,15,19,K4
10,16,16,8,16,8,15,15,15,15,12,15,10,16,13,17,16,16,15,16,16,31,16,16,14,16,14,34,15,16,18,15,18,K4
12,15,15,7,15,7,15,16,15,15,11,16,10,16,12,16,15,17,17,16,16,30,16,15,14,15,14,34,15,15,18,15,18,K4
30,19,18,3,16,3,14,15,15,16,7,15,7,15,10,16,14,14,15,15,14,27,16,16,15,16,15,37,17,15,17,15,17,K4
29,15,18,5,16,4,15,16,14,16,9,15,7,14,7,15,15,18,15,17,13,27,16,15,15,15,14,38,15,17,17,15,18,K4
28,17,15,5,16,4,14,16,15,16,9,16,7,16,9,16,15,17,15,16,16,26,16,16,14,16,14,40,15,16,18,15,19,K4
7,15,15,9,16,9,15,15,15,15,13,15,12,16,13,15,16,16,16,16,16,30,15,15,15,16,15,35,16,16,17,15,17,K4
7,17,16,10,16,10,15,16,15,16,13,15,12,16,13,16,16,16,15,16,15,29,16,16,15,16,15,35,15,16,17,15,17,K4
34,17,17,4,15,3,13,16,15,15,9,16,6,16,10,16,15,17,15,16,16,27,16,16,14,16,14,40,15,15,18,15,18,K4
33,17,17,4,16,3,14,15,15,15,8,15,6,15,9,17,16,16,15,16,16,26,16,16,14,16,14,40,15,15,18,15,19,K4
12,17,15,7,15,7,14,16,15,16,11,16,9,16,12,16,16,16,15,16,16,39,16,15,11,15,10,37,15,16,18,16,18,K4
7,16,16,9,16,9,15,16,15,16,13,16,12,15,12,16,16,16,15,16,16,35,16,15,14,16,14,32,16,15,17,16,17,K4
13,16,17,7,16,7,14,16,15,16,12,16,10,16,9,16,15,17,15,16,16,7,15,16,24,15,24,56,16,14,10,16,12,K4
15,18,18,6,15,4,14,16,15,16,9,17,9,16,11,12,15,15,13,15,16,39,17,16,13,16,13,33,15,16,15,16,16,K4
19,13,17,28,14,26,16,15,15,15,21,17,18,16,20,16,15,17,13,17,16,39,15,16,13,16,13,33,15,14,14,16,16,K5
26,14,16,29,15,28,16,16,15,16,21,16,21,16,21,16,16,16,15,16,16,38,16,16,13,15,13,26,16,14,15,16,15,K5
29,15,17,18,17,15,14,14,15,15,19,16,12,17,10,14,16,13,13,17,16,46,14,15,7,16,5,34,18,15,19,16,19,K5
50,15,15,25,15,25,15,16,15,15,18,16,20,16,19,15,16,16,16,16,15,42,16,15,7,16,7,32,15,16,19,16,20,K5
24,19,17,6,14,7,14,14,14,14,12,17,11,16,12,15,16,16,15,14,16,43,16,15,7,15,6,33,14,15,21,15,19,K5
50,15,16,27,14,25,18,16,17,14,18,17,16,15,18,17,16,16,14,16,17,41,17,15,7,15,7,36,16,15,18,16,17,K5
7,19,19,23,14,22,19,16,16,18,17,16,15,14,18,17,15,16,14,15,17,37,17,20,16,14,13,32,15,12,13,16,15,K5
9,13,17,21,15,21,16,16,15,18,15,16,13,16,17,17,16,16,16,15,17,36,16,16,15,15,14,34,17,15,13,16,14,K5
9,13,15,19,8,13,15,17,16,12,16,14,12,14,12,15,17,18,15,15,13,39,15,16,8,15,9,39,16,15,13,16,12,K5
14,17,21,28,9,25,18,18,19,17,22,15,18,12,18,17,17,18,15,16,17,41,16,17,14,14,14,30,16,13,11,17,14,K5
12,22,17,15,14,18,18,13,18,15,16,15,13,14,16,16,14,16,15,15,17,40,15,17,8,15,7,41,15,15,15,16,13,K5
25,6,11,21,16,22,10,16,16,12,15,15,14,16,11,12,15,16,19,16,13,45,15,23,11,14,4,31,15,12,14,17,18,K5
36,25,16,28,9,24,21,18,15,14,14,17,7,13,10,16,17,15,17,14,15,44,18,22,20,15,13,24,14,10,9,16,14,K5
21,24,12,28,14,20,24,16,17,14,20,16,12,14,11,22,17,18,16,16,17,46,19,17,14,16,11,30,14,15,12,16,15,K5
29,17,18,24,16,24,15,13,18,15,17,15,12,16,20,15,16,14,15,15,16,44,18,15,4,15,6,32,15,15,19,16,18,K5
18,16,7,16,17,16,17,13,16,15,17,15,12,16,18,17,17,15,18,16,16,32,15,15,10,15,9,35,15,14,14,16,16,K5
18,16,7,16,17,16,17,13,16,15,17,15,12,16,18,17,17,15,18,16,16,32,15,15,10,15,9,35,15,14,14,16,16,K5
17,17,7,15,17,16,17,14,16,15,16,15,11,16,17,17,17,15,17,16,17,31,15,15,11,15,10,35,15,14,14,15,15,K5
17,17,7,15,17,16,17,14,16,15,16,15,11,16,17,17,17,15,17,16,17,31,15,15,11,15,10,35,15,14,14,15,15,K5
18,17,7,16,17,16,17,13,15,16,16,15,12,16,17,16,17,15,18,16,16,31,15,15,11,15,10,35,15,14,14,16,15,K5
18,17,7,16,17,16,17,13,15,16,16,15,12,16,17,16,17,15,18,16,16,31,15,15,11,15,10,35,15,14,14,16,15,K5
20,15,11,20,18,9,17,17,15,14,17,17,13,15,17,17,15,16,16,15,16,31,14,14,11,14,11,35,15,15,13,14,12,K5
20,15,11,20,18,9,17,17,15,14,17,17,13,15,17,17,15,16,16,15,16,31,14,14,11,14,11,35,15,15,13,14,12,K5
23,17,12,20,16,10,14,19,17,15,16,15,13,14,17,17,17,15,17,15,17,24,17,15,10,15,7,34,16,15,13,15,11,K5
23,17,12,20,16,10,14,19,17,15,16,15,13,14,17,17,17,15,17,15,17,24,17,15,10,15,7,34,16,15,13,15,11,K5
22,16,12,19,16,10,15,19,17,15,15,16,13,14,16,15,16,16,16,16,17,27,16,16,10,15,6,36,15,16,14,15,11,K5
22,16,12,19,16,10,15,19,17,15,15,16,13,14,16,15,16,16,16,16,17,27,16,16,10,15,6,36,15,16,14,15,11,K5
19,16,11,19,16,10,15,18,16,14,15,16,12,14,15,16,17,16,16,16,17,28,16,17,10,15,6,38,15,16,14,15,12,K5
19,16,11,19,16,10,15,18,16,14,15,16,12,14,15,16,17,16,16,16,17,28,16,17,10,15,6,38,15,16,14,15,12,K5
31,14,15,24,16,25,15,17,17,16,16,16,8,15,13,18,15,14,15,16,16,23,16,17,8,15,7,51,15,14,13,15,14,K5
31,14,15,24,16,25,15,17,17,16,16,16,8,15,13,18,15,14,15,16,16,23,16,17,8,15,7,51,15,14,13,15,14,K5
15,22,26,22,21,24,14,17,14,14,15,13,8,14,16,16,15,13,12,15,14,29,13,10,10,12,10,38,17,19,16,18,15,K5
15,22,26,22,21,24,14,17,14,14,15,13,8,14,16,16,15,13,12,15,14,29,13,10,10,12,10,38,17,19,16,18,15,K5
15,18,28,29,15,24,16,19,18,19,20,13,13,15,14,13,16,17,14,14,13,31,15,16,15,16,14,33,17,16,14,15,15,K5
15,18,28,29,15,24,16,19,18,19,20,13,13,15,14,13,16,17,14,14,13,31,15,16,15,16,14,33,17,16,14,15,15,K5
14,19,26,29,15,25,15,19,18,21,21,14,14,15,14,12,16,17,14,13,16,31,14,16,15,16,14,33,16,17,13,16,15,K5
14,19,26,29,15,25,15,19,18,21,21,14,14,15,14,12,16,17,14,13,16,31,14,16,15,16,14,33,16,17,13,16,15,K5
